lat,lng,time,id
39.948576666667,116.419115,1305371737000,148
39.94859,116.41913833333,1305371738000,148
39.948611666667,116.41916,1305371739000,148
39.94862,116.41913833333,1305371740000,148
39.948628333333,116.41906166667,1305371741000,148
39.948628333333,116.41901666667,1305371742000,148
39.948618333333,116.41895666667,1305371743000,148
39.948613333333,116.41888,1305371744000,148
39.948606666667,116.41881333333,1305371745000,148
39.948605,116.41873166667,1305371746000,148
39.948596666667,116.41862333333,1305371747000,148
39.948591666667,116.41850666667,1305371748000,148
39.94858,116.41838166667,1305371749000,148
39.948566666667,116.418255,1305371750000,148
39.948556666667,116.41811,1305371751000,148
39.948468333333,116.416885,1305371757000,148
39.94846,116.41668833333,1305371758000,148
39.948451666667,116.41648666667,1305371759000,148
39.948445,116.416285,1305371760000,148
39.948436666667,116.41608333333,1305371761000,148
39.948428333333,116.41588166667,1305371762000,148
39.948415,116.41568166667,1305371763000,148
39.948401666667,116.41547666667,1305371764000,148
39.948385,116.41528,1305371765000,148
39.94837,116.415085,1305371766000,148
39.948355,116.41489,1305371767000,148
39.948343333333,116.41471,1305371768000,148
39.948326666667,116.414555,1305371769000,148
39.948305,116.41442333333,1305371770000,148
39.94829,116.4143,1305371771000,148
39.948285,116.41418166667,1305371772000,148
39.94828,116.41407333333,1305371773000,148
39.948271666667,116.41397333333,1305371774000,148
39.948268333333,116.413865,1305371775000,148
39.948266666667,116.41375166667,1305371776000,148
39.948261666667,116.41362666667,1305371777000,148
39.948261666667,116.41349,1305371778000,148
39.948258333333,116.413345,1305371779000,148
39.948253333333,116.41319166667,1305371780000,148
39.948241666667,116.41303,1305371781000,148
39.94823,116.41286666667,1305371782000,148
39.948221666667,116.41269166667,1305371783000,148
39.94822,116.41251333333,1305371784000,148
39.948218333333,116.41233333333,1305371785000,148
39.948216666667,116.41215,1305371786000,148
39.948213333333,116.411965,1305371787000,148
39.948206666667,116.41177833333,1305371788000,148
39.948198333333,116.41159,1305371789000,148
39.94819,116.41139833333,1305371790000,148
39.948181666667,116.41120666667,1305371791000,148
39.948176666667,116.41100833333,1305371792000,148
39.948168333333,116.41081,1305371793000,148
39.94816,116.41061,1305371794000,148
39.948153333333,116.410405,1305371795000,148
39.948146666667,116.41019833333,1305371796000,148
39.948138333333,116.40998833333,1305371797000,148
39.948131666667,116.409775,1305371798000,148
39.948125,116.409565,1305371799000,148
39.948113333333,116.40936,1305371800000,148
39.948108333333,116.40915666667,1305371801000,148
39.948103333333,116.40895666667,1305371802000,148
39.948098333333,116.40875333333,1305371803000,148
39.948095,116.40854166667,1305371804000,148
39.948093333333,116.408325,1305371805000,148
39.948088333333,116.408105,1305371806000,148
39.94808,116.407885,1305371807000,148
39.948073333333,116.407665,1305371808000,148
39.948061666667,116.40744833333,1305371809000,148
39.948051666667,116.40723166667,1305371810000,148
39.948038333333,116.407015,1305371811000,148
39.948025,116.40680166667,1305371812000,148
39.948013333333,116.40659166667,1305371813000,148
39.948003333333,116.40638666667,1305371814000,148
39.947993333333,116.406185,1305371815000,148
39.947986666667,116.40598166667,1305371816000,148
39.947978333333,116.40578,1305371817000,148
39.947966666667,116.40558,1305371818000,148
39.947951666667,116.40537666667,1305371819000,148
39.947945,116.40516833333,1305371820000,148
39.947935,116.40496,1305371821000,148
39.947926666667,116.40475,1305371822000,148
39.94792,116.40454,1305371823000,148
39.947755,116.40460833333,1305371824000,148
39.947743333333,116.40439833333,1305371825000,148
39.947731666667,116.40418833333,1305371826000,148
39.947721666667,116.40397666667,1305371827000,148
39.947713333333,116.40376666667,1305371828000,148
39.947711666667,116.40354166667,1305371829000,148
39.947711666667,116.40332166667,1305371830000,148
39.947708333333,116.4031,1305371831000,148
39.947706666667,116.402875,1305371832000,148
39.947705,116.40264666667,1305371833000,148
39.947703333333,116.402415,1305371834000,148
39.94771,116.40218166667,1305371835000,148
39.947711666667,116.40195166667,1305371836000,148
39.94771,116.40171833333,1305371837000,148
39.947708333333,116.40148666667,1305371838000,148
39.947701666667,116.40126,1305371839000,148
39.9477,116.40103166667,1305371840000,148
39.947696666667,116.40080666667,1305371841000,148
39.94769,116.40058833333,1305371842000,148
39.947678333333,116.400375,1305371843000,148
39.947673333333,116.40019,1305371844000,148
39.947666666667,116.39998666667,1305371845000,148
39.947666666667,116.39979,1305371846000,148
39.947663333333,116.39959666667,1305371847000,148
39.947655,116.39939833333,1305371848000,148
39.947653333333,116.39921,1305371849000,148
39.947651666667,116.399025,1305371850000,148
39.947646666667,116.39884,1305371851000,148
39.94764,116.39865333333,1305371852000,148
39.947633333333,116.39847,1305371853000,148
39.947631666667,116.398285,1305371854000,148
39.94763,116.39810333333,1305371855000,148
39.947626666667,116.39791833333,1305371856000,148
39.947623333333,116.39773166667,1305371857000,148
39.947615,116.39754333333,1305371858000,148
39.947611666667,116.39735166667,1305371859000,148
39.947603333333,116.39715333333,1305371860000,148
